# date_time: 2026-03-24T11:35:49
# com_port: COM3
# baud_rate: 115200
# profile_name: staircase_characterization
# setpoint_sequence: 5,0,-5,-10,-15,-18
# tolerance_band_c: 0.5
# stabilization_dwell_s: 300
# post_stabilization_dwell_s: 300
# max_hold_s: 900
# continue_on_timeout: 1
# slope_limit_c_per_min: 0.05
# slope_window_s: 60
# pid_kp: 2.5633
# pid_ki: 0.039
# pid_kd: 0.4034
# firmware_version: cryostage_characterization_v3_rtdfault_ignored
#
row_type,host_time_iso,panel_t_s,ts,event,event_detail,set,pid,armed,T_cal,T_raw,power,T3,T7,T12,Tamb,char_en,char_state,char_step,char_total,char_target,char_time_s,stable,timeout,char_in_band,char_filtered,char_slope,fault,fault_msg,fw
telemetry,2026-03-24T11:35:55,96.738,1679663.0,,,-5.0,1.0,0.0,9.0279,9.05,0.0,12.4307,14.0159,16.0496,23.2578,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0278,-0.01602,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:55,96.848,1679773.0,,,-5.0,1.0,0.0,9.0342,9.0803,0.0,12.511,14.0378,16.0496,23.2734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0331,-0.01602,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:56,96.958,1679883.0,,,-5.0,1.0,0.0,9.0397,9.0803,0.0,12.4307,14.0012,16.0942,23.2266,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0378,-0.01602,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:56,97.068,1679993.0,,,-5.0,1.0,0.0,9.0446,9.0194,0.0,12.3577,14.0012,16.057,23.25,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.036,0.00822,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:56,97.178,1680103.0,,,-5.0,1.0,0.0,9.0416,9.0194,0.0,12.3796,14.0378,16.0124,23.2578,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0343,0.00822,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:56,97.288,1680213.0,,,-5.0,1.0,0.0,9.0389,9.05,0.0,12.4088,14.0818,16.0347,23.25,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0359,0.00822,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:56,97.398,1680323.0,,,-5.0,1.0,0.0,9.0366,8.9586,0.0,12.4891,14.0745,16.0273,23.2344,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0281,0.00822,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:56,97.508,1680433.0,,,-5.0,1.0,0.0,9.0345,9.0194,0.0,12.4307,14.0305,16.0942,23.2266,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0273,0.00822,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:56,97.618,1680543.0,,,-5.0,1.0,0.0,9.0291,8.9889,0.0,12.4891,13.9939,16.0719,23.2734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0234,0.00822,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:56,97.728,1680653.0,,,-5.0,1.0,0.0,9.0279,9.0194,0.0,12.4891,13.9572,16.1166,23.2578,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.023,0.00822,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:56,97.838,1680763.0,,,-5.0,1.0,0.0,9.0269,9.0194,0.0,12.4964,14.0159,16.0273,23.25,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0227,0.00822,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:56,97.948,1680873.0,,,-5.0,1.0,0.0,9.026,9.0194,0.0,12.5183,14.0012,15.9975,23.2031,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0224,0.00822,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:57,98.058,1680983.0,,,-5.0,1.0,0.0,9.0252,9.05,0.0,12.4891,14.0012,15.9678,23.25,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0251,0.00822,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:57,98.168,1681093.0,,,-5.0,1.0,0.0,9.0245,9.0194,0.0,12.4161,14.0159,16.0273,23.2578,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0246,0.00049,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:57,98.278,1681203.0,,,-5.0,1.0,0.0,9.0239,8.9586,0.0,12.3577,14.0305,16.0496,23.1797,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.018,0.00049,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:57,98.388,1681313.0,,,-5.0,1.0,0.0,9.0234,9.0194,0.0,12.3796,14.0525,16.0719,23.25,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0181,0.00049,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:57,98.498,1681423.0,,,-5.0,1.0,0.0,9.0229,9.0194,0.0,12.4088,14.0012,16.0496,23.2969,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0182,0.00049,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:57,98.608,1681533.0,,,-5.0,1.0,0.0,9.0225,9.0194,0.0,12.3577,13.9719,15.9975,23.3281,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0184,0.00049,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:57,98.718,1681643.0,,,-5.0,1.0,0.0,9.0221,9.0194,0.0,12.3723,13.9572,16.0124,23.2266,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0185,0.00049,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:57,98.828,1681753.0,,,-5.0,1.0,0.0,9.0218,8.9586,0.0,12.438,13.9572,16.0273,23.1875,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0125,0.00049,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:57,98.938,1681863.0,,,-5.0,1.0,0.0,9.0215,9.0194,0.0,12.4088,14.0159,16.1017,23.2969,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0132,0.00049,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:58,99.048,1681973.0,,,-5.0,1.0,0.0,9.0176,8.9889,0.0,12.4526,14.0012,16.0273,23.2813,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0108,0.00049,0.0,none,cryostage_characterization_v3_rtdfault_ignored
